m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_pT
158.267554	81.116988	2.715684	2.469326	3.093767	136.609952	65.788253	1.018211	0.904908	1.750642	302.293893
441.661689	294.460212	0.205087	1.572179	2.445959	288.985836	64.018439	2.622498	1.428947	1.738957	198.926855
298.033245	162.980645	0.734964	1.144567	0.820783	381.293058	50.594779	2.071255	2.849002	2.607702	179.231880
237.775510	147.283432	2.774158	1.128335	2.536383	478.875285	369.384702	2.437435	1.601263	0.317492	279.237701
211.327506	92.574738	2.220014	0.238964	0.434695	148.496245	67.179834	2.840294	2.805687	2.154277	145.235977
227.806945	118.607996	0.826702	2.237609	0.974337	180.425257	64.190244	2.616874	2.649765	1.370424	426.931859
411.348316	318.286057	1.831397	2.173689	1.343699	333.616089	62.133180	0.984677	2.297200	3.072148	138.533136
139.367251	45.079989	2.916091	0.396178	0.466494	187.224869	36.923633	2.595175	0.856936	2.271236	183.257560
845.314829	760.541754	2.814700	3.023302	2.999651	277.296509	230.368392	0.487859	0.119635	1.088501	91.738332
329.812724	114.384218	0.444439	3.029955	1.852161	562.446065	98.869013	2.867127	0.339028	0.276710	476.371156
302.290796	106.932534	0.259763	2.068467	2.764435	225.579738	119.082565	1.680543	1.820989	3.103719	192.849955
492.312898	121.121484	2.215147	0.718186	0.119316	195.866808	100.585678	2.322089	2.047728	2.083003	109.517462
548.350270	519.383634	2.853141	0.368560	0.118831	197.780559	34.820483	3.134356	1.592719	0.496369	173.131065
281.502624	180.260508	2.164028	3.129891	2.598665	673.106885	97.696450	0.204972	1.757887	0.913465	354.047292
254.557682	113.654672	2.411558	1.024976	2.012250	98.830403	48.425294	2.427765	2.000972	0.792857	88.857962
234.199279	189.440440	1.476468	1.813715	1.950165	219.019398	79.685217	0.884976	1.554874	2.511982	122.962767
405.847347	334.300335	2.539238	2.697452	1.347796	117.778917	47.323072	1.679325	1.454287	1.907834	204.779261
613.736699	489.371297	1.725000	0.454579	0.201204	561.159899	107.097927	2.283702	2.011078	2.830873	329.149612
197.289911	177.988092	2.176284	3.132792	2.349833	106.041511	60.507529	2.110940	0.706275	0.516010	130.290098
237.328511	104.402664	1.566915	3.118284	2.186422	247.936057	54.322864	0.425405	1.791585	2.086994	332.553365
277.931371	102.683064	1.885568	1.176737	1.888644	174.142691	112.082042	2.430341	3.086486	2.504140	157.174913
611.567083	542.061294	0.087463	1.595649	0.823454	399.619356	213.386763	1.589789	2.784670	2.348633	125.227114
459.148885	424.992787	1.780559	2.453419	2.274008	592.928445	131.390094	1.024690	0.450199	0.464095	330.341139
746.596017	415.500303	3.021569	2.196547	1.608351	252.508388	67.749742	1.551580	0.675620	0.084366	125.304742
512.610871	481.067615	3.122272	3.137183	2.494466	127.021973	57.082880	0.115802	0.624792	1.734186	234.002250
86.504683	73.755908	1.337601	1.358461	0.438511	164.515690	47.954917	2.623823	1.449323	0.085988	68.190239
1090.448732	1049.323460	0.099290	2.223728	2.782992	278.902599	47.801286	0.386068	1.604447	1.088290	134.704727
129.581814	101.221872	0.556517	0.263478	1.233386	126.176173	33.915782	2.876746	1.769588	2.346756	43.224453
412.416512	186.579767	0.985614	2.662195	1.817077	168.023421	117.154393	0.265689	0.502114	0.074366	90.792740
174.368215	65.008994	1.276998	2.221454	2.003660	199.672739	40.457165	0.775316	2.113552	2.432574	127.709229
205.560088	72.860260	1.910592	2.539051	1.732008	145.111003	47.824140	0.712537	0.953053	1.264158	92.982753
217.840552	48.265301	2.317048	0.011877	0.550606	95.677597	52.725840	1.370650	2.071225	2.093598	215.633408
249.299944	232.638614	2.988453	2.612597	2.814545	182.773261	119.359871	1.996600	0.740226	0.830488	52.375670
175.430055	103.172449	2.516278	2.462890	1.638761	184.648481	61.108453	1.760898	0.943672	1.402834	53.864204
198.016759	128.904523	1.907814	1.018218	0.341112	177.846080	80.515279	2.794579	3.141338	2.430857	370.378884
248.763967	92.573017	0.150122	1.186139	1.721415	190.587345	76.959122	2.127334	1.309883	2.071912	148.100804
337.889942	218.585566	1.320461	2.807958	1.591526	186.336034	42.882705	0.677586	0.496287	0.069236	261.579635
355.903521	235.445246	1.211633	2.637909	2.552693	158.783481	50.615704	0.312926	2.310160	1.882526	449.377199
494.173239	116.745440	1.284997	2.733993	2.680394	299.139620	185.031005	0.020756	0.058380	0.758303	147.733051
571.972345	425.624414	0.006774	2.588511	3.061389	199.221516	77.040230	1.843758	1.756526	1.697166	116.516070
483.369992	122.795433	2.269839	0.870726	1.351069	166.279532	34.373960	2.787272	2.624594	2.038813	41.435929
696.812747	274.332211	1.084528	1.664294	1.679066	155.988548	78.489135	1.665905	1.824479	0.917184	77.264849
175.705677	56.692124	1.016962	1.379334	2.222576	152.476246	65.511887	2.788804	0.499311	3.137368	161.923531
207.091007	126.517314	2.651855	2.495051	2.718294	167.016315	47.295285	0.845263	0.612759	1.194393	270.057694
236.577836	203.599066	1.175700	1.865228	2.275277	318.078467	64.437117	2.963385	1.494400	1.987134	465.633819
740.971160	455.328090	2.965787	0.321079	1.432681	444.805024	168.150731	1.516656	2.667282	2.612444	104.634158
1052.389562	978.127335	1.736357	0.627141	0.167209	136.109688	66.830226	2.934305	2.751969	2.360947	176.170583
216.973052	71.478684	1.049293	1.526483	1.788711	228.306703	52.398083	1.638701	3.064539	1.185277	62.242244
505.549207	305.743035	2.444991	1.624386	1.545723	211.565326	73.462811	0.875859	2.118466	1.683042	132.228440
163.986145	139.200778	2.866169	2.594480	1.958136	269.028784	74.442587	0.260485	2.245082	1.852111	237.441194
379.702034	354.032286	3.049113	3.138389	2.094072	178.993223	62.207068	0.777849	0.772437	0.050646	641.483216
349.821259	228.395840	2.403709	1.133030	1.023506	182.398227	46.485396	3.102459	0.797659	1.704729	147.942813
181.120952	104.369154	1.423633	2.671622	1.977475	160.269358	53.133654	0.126433	1.026092	1.824311	83.002853
161.636947	64.884131	0.287289	2.493326	2.949999	228.627671	105.107690	3.134126	0.898267	2.529728	288.780699
415.793075	202.589862	3.001733	0.044041	1.360776	145.872354	74.091267	2.803781	1.722385	2.353379	130.433062
646.017771	548.389103	2.632176	1.569388	0.517550	272.741696	102.530180	1.053153	2.027932	2.702984	41.706099
162.928393	76.382368	2.193478	2.616802	1.858266	209.675442	95.869717	0.753798	2.855634	1.948433	161.424276
212.613581	73.990652	2.410033	2.026267	2.031000	335.087432	258.601976	1.938707	1.884060	2.082240	220.817439
211.282766	98.311926	2.206947	2.693136	3.101764	273.468481	85.682803	2.595036	0.070839	0.130906	272.743101
296.595405	102.966907	0.915799	2.197685	2.553813	212.462730	102.011633	1.098127	1.887277	2.317816	240.633073
173.274833	48.662741	1.442022	2.205391	2.873814	237.668001	52.007110	0.592027	1.708126	2.538010	196.812252
265.836627	190.494747	1.088477	0.236857	0.737600	221.204572	173.789448	1.842272	2.563986	3.100135	105.923621
453.019456	325.479365	0.772241	2.735791	3.038537	234.990800	56.293473	0.647324	0.560588	2.197007	117.201453
415.927852	391.836711	2.562518	3.063623	2.035508	248.776363	81.274697	0.507441	0.022217	0.961205	268.752564
157.575479	86.786386	1.376371	2.248611	2.233507	405.006969	191.929140	0.528287	2.187587	1.327223	35.850686
214.044040	105.771346	0.765540	1.462630	2.579771	458.908360	192.654823	2.442511	1.883203	2.434278	177.329212
248.823394	36.001451	1.553897	2.959175	2.760023	154.827657	36.458119	1.173248	1.747825	1.759629	112.248863
301.435886	196.099222	1.935221	2.579124	1.689356	138.997080	87.593046	1.054620	2.308365	0.861316	214.280034
389.338497	355.574732	2.573993	2.740701	2.876749	230.798769	111.058039	0.409561	0.291295	0.984413	458.714657
216.353464	161.659261	0.676512	0.858165	2.140208	121.878684	56.119047	2.684346	2.975573	2.178791	101.248443
518.864569	338.154699	0.429552	2.208847	1.606040	287.536038	62.616495	0.280344	2.396941	2.977198	83.085160
780.198387	745.873749	0.740323	2.987764	2.279836	155.577266	54.371700	0.202088	2.961824	2.979491	642.826869
173.737925	100.349926	2.456015	2.964064	2.556027	244.595578	218.688215	3.031622	0.667640	0.712978	321.435796
187.596857	86.896986	1.523092	2.491440	1.624168	138.940849	36.125124	2.263720	0.099203	0.675186	174.726566
592.977337	273.799515	2.904507	0.478527	0.516388	184.977365	130.641975	2.410424	2.233617	2.287907	108.356502
297.464674	238.876360	0.169348	0.725917	1.626918	266.662817	73.621575	2.393389	2.522867	1.793541	146.015478
242.953160	168.638745	2.098660	0.977615	0.393590	336.993094	90.691162	2.355142	3.028722	3.112567	304.184687
650.030426	175.957659	0.025060	2.874427	2.119542	344.811035	21.672756	1.037174	1.401375	1.945435	200.946806
216.990455	173.342921	1.637976	2.806360	2.341369	327.831758	180.068810	0.184425	0.843584	0.566114	272.054365
331.313016	260.606645	2.407871	2.348998	1.538554	123.116745	47.069056	2.299588	0.957048	0.258106	79.140221
448.069071	176.238253	1.153274	2.497308	3.038886	352.238130	317.427318	0.587695	2.547907	1.514093	456.633704
180.266960	98.030995	1.826081	2.755184	2.174705	160.564553	134.466652	1.124393	0.184709	0.881399	330.075020
152.730523	119.017856	2.820577	0.856244	1.548601	167.652805	75.372005	1.841526	2.495454	2.370692	70.313027
232.682538	83.382410	1.423908	2.095355	3.075740	181.534124	61.863034	0.992521	1.564124	1.559972	58.466112
651.874878	624.932944	1.158675	2.938315	1.642658	297.279306	87.254533	2.742547	0.283732	0.412562	611.019386
611.775404	574.787043	1.965916	3.015811	2.823567	273.245544	233.509031	0.852561	0.200862	0.338943	331.510017
502.374385	336.472643	0.596283	0.934388	1.754064	139.876520	68.112376	2.553620	2.914014	3.110058	89.586742
996.999433	928.892993	1.543155	0.154190	0.647603	248.096197	169.523738	1.878047	2.972096	2.292534	212.203192
148.948186	114.062276	2.881688	2.156872	3.104536	135.563754	111.151207	1.935886	1.048447	0.142350	157.526733
165.710137	81.510831	2.905541	1.131483	1.851233	135.726038	37.594656	0.042562	2.631934	2.616816	191.957772
274.525485	135.996274	2.208448	2.708905	2.415214	180.347307	69.592898	1.043238	0.512529	0.657395	140.087682
158.761335	14.410202	0.979644	3.037635	2.448020	157.921001	75.542814	1.936781	0.608335	0.352518	55.044059
456.484912	280.880508	2.855451	1.982383	2.498181	296.071216	132.905712	0.129958	0.461571	1.274923	153.963226
229.707982	192.410497	1.029532	1.291839	2.497660	195.808751	74.874111	0.312161	1.540736	1.061401	91.015251
331.921875	103.483358	0.470508	2.817889	2.370529	570.220299	34.492240	1.169372	2.014000	2.152773	221.767588
195.424302	96.848524	2.373400	2.084118	2.997506	150.177260	79.285425	0.631636	1.126528	1.462859	170.363092
432.545614	204.367494	0.956574	2.852140	2.803837	404.714379	234.806535	0.185094	1.671662	0.798499	112.857267
448.808973	325.290361	0.255407	2.513428	1.876322	250.651374	136.693449	2.297308	0.613629	1.594333	214.674416
181.009624	99.146438	2.972080	2.250477	1.711056	609.858035	108.261593	0.319264	1.897226	3.014280	211.186649
643.597954	549.475184	1.017367	0.327788	0.353525	131.838876	61.642265	2.534606	3.030667	1.841343	157.612451
519.651792	400.662706	0.318375	1.987989	2.967796	99.239206	21.166145	1.869834	2.827086	3.018617	355.794878
250.825492	91.395303	1.478975	2.765286	2.248976	374.730785	92.649053	1.907170	1.061104	2.082514	160.139522
169.426232	138.464503	2.427773	2.980677	2.767000	160.365270	80.988078	1.622460	0.528020	0.342266	170.030241
458.479282	296.965982	0.097804	1.591566	1.135112	221.694632	102.866396	2.021976	2.251345	2.828647	57.931805
147.953132	49.088037	2.960532	2.697036	2.040566	66.578762	31.754574	1.864185	0.460493	0.095037	206.612560
258.331380	192.228563	2.433753	2.280718	3.097527	327.526606	106.454899	0.460096	1.354886	1.394457	343.068309
245.305450	41.946995	1.264314	2.987530	2.555721	146.389932	72.877820	2.930627	0.943674	0.039880	88.026353
158.801426	29.452462	2.262880	2.459889	2.209026	107.146912	75.374149	0.594377	2.544476	2.198354	78.021162
306.781811	212.737056	2.721627	2.131368	2.276665	80.181554	29.018704	0.405120	1.427104	0.875514	203.036723
171.890420	78.913706	0.755271	2.040890	0.745014	106.288204	88.949581	1.747299	2.256018	1.830577	135.659063
322.517704	121.922220	1.828842	2.137225	2.888838	557.764194	122.520186	1.728577	0.785194	1.689334	231.869088
223.845552	53.263883	2.708995	1.741134	2.341001	181.324143	92.464472	1.059284	1.428254	1.952332	43.350414
565.871165	104.457268	1.236820	2.713649	3.101719	735.516336	271.826687	0.915060	1.036142	0.100443	450.823697
348.221171	185.790947	1.954082	2.140915	1.868092	348.641452	171.044625	0.152957	2.455607	1.342379	100.002047
557.848295	472.087722	1.060475	1.890602	0.960866	139.012909	56.949681	2.402698	2.975304	1.658121	333.321603
398.136111	240.231385	2.171870	2.114562	1.002172	192.701181	83.236921	1.656135	1.731876	1.794404	338.289167
192.318384	61.922198	2.069839	0.439840	1.842156	298.874214	69.771542	1.426176	3.009334	2.611122	77.095802
235.736181	94.128309	1.304066	3.125525	3.119546	140.945129	57.886871	1.640850	2.156849	2.963107	439.117316
195.929183	93.926026	1.216675	2.908235	2.839545	272.423767	56.375202	0.241816	2.862317	1.714391	129.515331
207.076234	40.293359	3.007629	0.176238	0.757373	160.138338	77.694741	0.114753	2.843692	1.952498	110.692187
437.989117	322.361444	0.185441	2.200005	2.885640	181.286945	52.103133	0.295501	0.961637	0.264567	237.179956
176.681752	62.971803	1.537107	2.762375	2.583499	239.735226	48.407839	1.595148	0.428999	0.083238	142.486772
303.643347	220.531457	1.952951	2.363889	2.901043	115.199067	55.220633	0.378860	0.482982	2.075271	147.936586
397.055277	112.404880	0.745649	1.821810	0.817551	253.431861	219.104410	2.388118	1.472576	2.105055	204.913720
103.642409	75.605329	0.622550	3.031652	2.097320	103.368262	80.032221	1.165152	0.201150	0.230843	372.612004
432.062613	136.416560	2.953602	0.839804	0.001147	143.527964	56.128888	2.509475	2.022314	1.400323	50.372642
201.479438	104.236766	1.526604	1.298487	0.582427	217.517057	120.060272	0.868680	2.933935	2.686488	97.964813
217.437811	140.651956	1.249979	2.841698	2.877062	91.018384	49.302131	1.157663	0.978075	0.400457	434.651871
361.809259	265.694615	2.078770	2.316778	1.634917	385.018486	144.092079	1.688976	0.705061	1.400127	20.135119
283.179395	215.424740	2.186765	3.115094	2.870036	398.481067	330.051745	2.661376	0.232487	0.019270	660.227977
581.672700	423.459875	1.883077	2.654275	3.030554	198.732691	139.898749	0.336848	0.372155	0.911185	531.183093
544.526816	212.925481	1.511084	2.332871	2.881340	380.674133	73.644369	0.087278	1.327987	2.076989	202.308003
96.560982	50.285222	2.919313	2.308243	1.946735	209.250329	89.505243	1.481928	0.425383	0.782723	177.819839
145.135537	78.147001	2.533879	1.592012	2.860159	170.156583	31.199552	1.493030	0.785400	1.110517	89.133096
136.660139	67.434227	3.045561	3.130056	2.553789	220.881756	41.456141	0.894873	2.931814	2.405965	413.137517
203.170009	68.483712	0.863863	2.440334	3.003811	284.851504	53.624113	1.785958	1.508606	2.782547	121.755613
178.051753	143.867866	0.087143	0.016353	0.858370	175.353255	97.387848	2.521058	1.981922	3.031986	139.495987
361.131246	216.901243	1.634749	0.593786	1.942612	189.693091	54.161955	0.231615	1.980680	2.741616	59.578207
150.018602	61.702582	1.601124	2.874989	2.597665	138.363502	92.001074	1.910086	0.143143	2.862841	275.087938
410.569617	277.065230	1.098902	1.696553	2.309901	559.694412	547.032367	2.200290	0.951921	0.826176	182.254207
166.865019	119.453816	2.286992	2.893910	2.321428	979.291488	275.701771	2.258262	0.243749	0.013812	556.651512
616.999417	277.616831	2.151749	2.035660	2.836263	315.417696	93.251245	1.797241	1.369626	0.138895	176.592350
171.037592	151.933064	0.842580	1.621535	2.979487	116.022092	104.739989	1.455844	0.796010	2.288425	115.283459
343.072126	256.754422	2.484423	1.777356	3.111270	175.104578	77.020708	0.231270	1.711360	1.397590	150.542805
167.208445	55.504668	1.325466	2.639811	2.859568	220.946110	56.114805	2.766316	1.154896	0.846665	275.509639
768.665787	594.265394	1.133097	2.946530	1.520192	168.625530	63.636494	2.279294	2.060916	1.365922	130.955906
249.547735	63.339746	1.388476	2.841586	2.488832	303.386887	101.063493	3.037251	0.405905	0.399168	197.005993
148.780127	68.971035	0.941087	1.223148	0.741747	384.971879	37.825883	2.430473	2.814926	1.716509	196.063596
681.498236	606.621940	0.996777	3.128929	1.894568	152.089461	91.408863	1.559805	0.191117	1.398337	384.400836
146.916718	42.718783	3.113748	1.929498	2.247180	221.664057	42.894513	1.898741	0.659483	0.340818	162.483058
228.324975	171.693973	0.913255	1.412654	1.334362	267.594872	109.118338	2.327755	2.962106	1.360265	131.187420
256.508378	65.324154	2.041101	2.947086	2.521020	149.753648	73.243623	0.356414	0.711449	0.505113	158.624252
527.925883	470.154380	0.158621	2.439657	1.581210	416.608771	261.874545	2.037870	3.003343	2.895753	238.843691
320.582846	126.312756	0.234962	1.838996	1.133145	491.975797	59.313207	0.828480	2.651414	3.039659	68.992929
188.993028	79.654104	3.112921	2.527543	2.709148	390.087054	145.556580	1.176803	0.942726	0.240634	375.624737
483.800344	91.250771	1.768536	2.615260	2.096431	229.167506	27.088448	1.813094	1.475879	1.537895	210.698803
219.367684	141.940531	1.796454	2.619047	2.155850	237.766848	48.534254	1.543023	1.152077	1.551182	257.303972
366.907257	181.408204	0.342828	1.659953	2.823238	122.553580	10.307185	2.203720	2.726432	2.326198	143.638006
192.217363	81.835411	2.375354	1.110066	0.752719	168.707299	75.219117	2.970610	1.706930	0.473203	173.130932
211.147493	84.354851	2.947633	2.485327	2.309809	143.434727	128.053709	2.479758	1.822356	0.510672	241.612396
182.653195	115.976203	1.638960	0.705681	1.868125	219.444058	84.430433	2.247516	2.344095	1.194940	156.218238
422.483112	251.636964	0.993499	1.682537	1.555242	283.831559	102.448761	2.812185	0.845257	1.620609	160.199189
381.682435	290.580129	0.353097	2.922528	1.814815	304.937101	114.001782	1.111696	1.333513	2.209183	47.104808
158.146872	25.568997	2.988266	1.980582	1.619548	143.810294	99.615200	1.416068	2.595307	0.271329	215.703010
180.391036	142.617147	0.908868	2.540164	0.839641	158.285089	67.239469	2.798766	0.404230	0.897629	115.231124
