m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missingT
1006.832385	910.801333	2.197700	2.358548	2.038289	136.914095	35.369140	3.046501	0.509600	3.076009	312588.600060	482.145344
421.155056	230.648827	1.877294	2.255019	1.202508	221.790577	47.726255	2.401265	1.713835	1.537994	107591.407929	302.492445
174.694138	69.688502	2.793364	0.239850	0.298647	134.041483	81.751030	2.266029	2.541128	1.224174	15930.481534	148.720758
157.792478	64.713664	1.207931	2.727861	2.721186	94.197586	34.476599	3.058270	3.059639	2.560952	290849.796733	514.363168
376.170271	252.913897	1.603025	2.304541	2.572609	738.339720	108.441125	2.746608	2.046201	1.833621	173323.390083	351.568436
396.003743	360.838005	1.943528	2.827676	2.744669	186.548013	76.526800	2.282036	0.771532	1.152928	54619.188423	248.703141
274.687564	172.353435	2.390198	1.722927	2.902044	285.068188	105.806195	2.975408	0.035963	2.951837	446672.870135	595.163779
152.127008	66.103663	2.136781	2.207267	2.100324	193.332311	56.927596	2.808174	2.546316	2.651205	172733.717218	464.366739
135.825441	85.559137	1.830526	1.448755	0.145703	185.757223	99.434168	1.763525	2.928918	0.022028	36891.575160	122.086444
127.513505	54.748932	1.681119	2.571307	2.384054	98.886060	49.341633	1.616117	2.688157	0.737876	53164.382389	202.282049
171.198746	92.211602	1.635524	2.838692	2.706166	52.385407	21.510589	1.754014	1.739360	2.234954	21308.663902	477.883830
187.498368	38.466892	0.201531	2.657361	3.102576	142.920438	60.426439	1.054987	2.706098	2.849135	15368.964994	263.182536
473.437549	308.896839	1.962118	2.272849	2.950692	129.858884	60.139897	0.933907	2.044892	1.636613	3614.332459	86.475321
168.508809	82.906632	2.267175	2.881382	3.120579	106.992467	55.755412	2.837237	0.684565	1.703163	48568.137475	459.327504
306.958811	249.140500	2.433237	2.692533	2.930142	109.139129	47.202402	0.909617	2.118489	2.127503	13505.200804	489.747768
211.297071	68.869630	0.340076	2.625793	2.481680	161.424234	59.960109	1.546837	2.097289	2.857109	33979.322651	298.447744
154.999460	75.598586	0.150892	1.805708	2.566217	128.672756	63.677674	1.234970	2.479452	1.028745	3919.464753	156.610156
828.392727	787.297695	2.776534	1.710920	1.534377	363.469793	66.841177	2.077063	0.172547	0.227245	20312.202601	26.972900
282.778023	257.908921	2.331319	1.674479	2.539037	217.865638	45.353214	1.046920	1.287557	2.811457	7271.848916	63.642998
121.634066	78.498058	3.050850	2.672226	2.470193	217.431147	45.664161	2.022954	0.639994	0.195678	59081.876556	212.505064
168.253697	97.520010	2.647904	3.043871	1.592333	89.849436	49.307819	1.668515	1.291939	0.007112	24629.104935	283.792734
284.566756	243.223252	2.730122	1.711585	2.448611	199.961838	87.412283	0.514065	1.877593	2.263387	1763.510827	69.486894
585.357360	546.395476	2.430763	1.747235	2.956034	248.199398	99.681278	2.722735	1.576666	0.677585	196885.629039	360.448538
166.559742	82.466656	2.756379	2.425507	1.327718	131.109749	30.426902	0.725345	0.078572	1.131405	3546.001738	129.264773
197.001284	92.192489	1.535041	2.079401	2.265942	810.170879	102.438059	2.360935	0.950888	2.073180	233438.015128	355.562591
142.289002	70.541874	1.308491	2.037040	2.260052	219.214179	40.650441	1.037707	1.937935	1.294394	27072.436968	200.239303
269.936030	141.304869	1.094696	3.110165	2.792763	121.868053	74.429760	0.720627	1.656736	3.048523	13929.557238	882.240033
408.821624	285.141626	2.340130	2.819695	1.940694	221.587042	16.801414	0.599850	0.655538	0.283499	55627.781622	390.029469
161.649720	116.877036	1.629997	2.673204	2.928639	150.515089	68.554118	0.797258	2.255157	3.066073	12651.883811	620.150918
1031.177746	970.800589	2.466370	0.414577	0.497650	170.329836	68.884560	2.790384	2.946548	2.902061	28994.994712	80.312273
154.594271	100.375091	2.172829	1.820175	2.722613	343.685048	132.826708	1.530619	2.409799	2.353468	75449.977151	297.771194
157.826420	105.196417	1.288226	2.805751	2.801906	130.372332	24.838053	2.978101	0.989129	1.991310	67886.083396	226.766126
179.673131	88.442536	2.234582	0.345176	0.911230	177.297015	86.142783	3.088965	2.467978	1.873074	516663.056499	492.633159
166.368770	80.882501	2.154843	2.504279	2.924605	304.687782	98.321485	0.340549	1.645251	0.208868	3791.240672	358.062782
563.433640	510.541235	2.071010	2.780923	2.217771	149.227434	67.909467	2.720966	2.878780	3.035023	190021.965484	286.976407
371.425289	262.134921	3.010999	2.287799	2.626024	751.450766	483.629656	0.826438	1.479125	0.525315	30872.205348	497.012418
215.882558	68.964477	1.061478	2.301449	1.681825	191.220493	72.307678	1.338351	2.564056	0.763639	53815.605240	288.662211
184.362161	73.289963	2.111687	2.436746	2.627211	62.282943	23.002439	0.077795	1.622482	0.472998	45.654458	97.378864
226.787926	140.241759	1.651271	3.053665	2.411218	104.432694	52.550699	2.157000	0.169674	0.334701	32811.616607	482.993203
230.374181	112.695324	0.342727	1.505776	2.321300	130.259820	58.798581	2.605100	1.764703	2.964682	96040.898180	162.616155
215.562689	108.755059	1.654760	2.189135	3.021035	320.673496	52.412149	2.241710	0.282614	2.704739	258517.149755	412.387702
144.436065	67.724706	2.784304	2.829792	1.771700	126.060531	65.672811	0.668619	1.458680	0.275011	1541.823879	85.548632
141.324955	89.044860	2.681675	2.665391	1.625629	198.523242	86.108840	2.845579	1.405718	0.601342	11471.139578	101.011646
196.292747	64.478426	2.201378	2.231629	1.824582	195.154365	113.605679	2.749480	1.288445	2.867709	92191.695317	314.163916
232.213398	180.634462	3.133927	3.018615	1.968691	494.774335	165.764096	3.123334	0.273391	2.058635	199445.076497	459.578607
314.917509	239.010365	2.640917	3.131345	1.549661	153.348086	116.012494	0.101013	0.050205	0.734646	204.637072	268.019173
133.279336	69.264339	1.250453	2.971175	1.826571	91.631372	27.516848	2.518475	1.481651	0.624557	47752.869885	220.098087
238.024737	162.395733	2.094843	2.966921	1.723707	119.401974	51.920589	0.674609	0.376508	0.438309	2856.749003	114.964718
166.860945	58.583899	2.506418	2.318264	1.663759	115.679102	70.911263	0.368396	2.017264	0.444606	1061.023385	221.428401
266.003670	201.559671	2.303453	1.095157	0.230794	208.015000	68.536256	2.427816	2.310148	1.220966	76612.763875	159.924316
170.315089	112.219796	2.809447	0.209844	1.991886	272.985173	180.622953	2.121121	2.343128	2.546520	28644.590891	100.348836
182.776288	51.875366	2.281401	1.603926	3.120505	180.625118	55.080346	2.622217	1.283021	3.075782	166088.517519	286.117119
874.398157	845.549923	2.031138	2.696732	2.321306	263.132600	43.924925	0.846549	1.444295	1.001460	26332.466037	398.129214
1381.821987	1125.643962	1.355832	2.118283	2.992156	755.120282	168.795232	1.725294	1.586202	1.037362	121012.619571	399.455202
187.412540	65.597439	1.473045	2.992457	2.954986	97.916069	54.315399	0.749175	2.383088	2.904132	3879.113948	238.930672
175.963148	81.471854	2.012171	2.955040	2.994398	90.497144	28.644108	0.240353	0.711545	0.260432	369.630759	36.521406
260.185055	195.291276	2.775721	2.634616	2.577854	122.969241	20.795865	1.454650	1.373047	1.857773	28332.367773	228.103823
162.391870	46.348864	1.870870	2.993276	2.654160	162.123153	75.314152	1.676379	1.142874	0.497114	24162.493208	248.710171
207.856932	82.872797	0.913652	1.779027	1.621114	298.775061	22.816447	2.427027	1.003722	0.677686	522197.966058	469.333317
182.290830	59.159189	1.305092	0.510884	1.514544	143.553138	77.132154	2.973764	0.832380	2.262164	55735.984339	269.890928
150.351679	82.357991	2.842862	2.204960	2.875925	110.775544	41.735608	1.308150	0.216114	0.995699	30219.719879	266.912177
153.817100	47.347596	2.504085	2.635302	3.066562	92.747557	48.606518	2.328949	1.702685	0.228702	35168.123441	364.916340
180.349174	84.654063	2.490344	2.900949	2.213498	147.581051	89.538308	0.309337	1.181881	1.841591	929.675481	485.708836
200.804081	167.079217	2.362305	3.062342	3.001767	180.484069	73.536339	2.673523	1.912812	1.204342	42425.506377	377.925691
142.357108	78.598692	0.411488	3.053581	2.747980	243.440638	32.996425	1.236066	1.950946	1.330782	62158.826835	381.894098
408.974483	304.327129	2.833795	2.377144	3.115903	147.834740	66.346124	1.081591	0.393319	0.897746	10966.754155	167.084449
151.702843	84.364749	0.857168	1.948905	1.318896	94.247690	36.447586	2.852952	1.199921	1.969505	28529.958333	91.654704
272.068911	167.124973	1.226582	2.879741	2.662978	138.741975	119.544692	0.012085	0.504068	2.771065	2.041224	431.748494
209.267931	180.455781	0.599288	0.989035	2.869717	157.983946	78.919204	2.809626	2.291891	2.857780	401576.444336	498.625109
158.654311	124.605351	1.439138	2.185569	1.953819	165.650015	122.972356	2.990447	0.677031	2.560747	24918.144413	121.887083
172.237238	98.591987	1.900009	2.909288	2.444458	118.475694	52.384736	2.108660	0.854247	0.040384	63923.986084	446.346845
152.206109	61.917608	0.900466	2.639233	2.797982	283.752140	132.019465	1.747152	1.360255	2.185628	52305.299547	356.516838
297.178974	49.714434	0.794182	2.012227	1.586756	204.669058	34.225490	3.123626	2.146922	0.720393	1001734.645090	687.168968
149.442316	29.565854	2.199683	2.834420	2.965098	88.310817	45.037529	2.752224	1.394414	2.678901	29144.197508	239.030548
316.977710	106.178701	1.360094	2.965174	2.871009	113.060132	55.542503	1.351320	2.344776	2.718614	104880.543965	903.169558
165.790158	74.267323	2.784964	2.071593	3.137476	164.174418	77.150491	1.647719	0.055596	1.084735	54701.671184	287.552627
177.089982	69.484559	2.843085	1.630087	0.707921	120.687586	54.217135	2.377580	1.395050	2.838453	60674.829007	257.355256
119.561336	104.390077	1.056132	0.104999	0.795228	209.762977	61.486489	3.005700	2.773359	1.989680	510302.989783	371.321255
420.476784	382.081578	2.945823	1.568582	0.023713	162.443451	67.932677	2.978536	1.378758	0.944191	133916.443260	272.313821
172.885532	67.672711	1.916241	1.782764	2.595119	86.491686	35.561217	0.096126	2.436390	1.668012	27.808201	81.542880
414.762296	348.391268	0.015895	0.361925	0.510289	281.452872	56.490522	2.340826	2.187623	1.666828	2935.927557	6.473301
181.164045	78.527041	2.772254	2.585829	2.508295	338.477615	230.238454	2.255623	1.236482	1.996696	103833.649896	533.532758
265.285119	129.926146	2.972727	0.445368	0.462430	206.543352	57.504359	2.418842	1.527782	2.773097	34597.098107	111.867139
148.841038	86.588655	2.919595	3.014934	2.602109	129.886155	53.708551	0.813863	2.502455	2.269197	23415.895101	602.176235
462.081969	199.781544	0.672639	3.137554	3.074286	258.064196	30.625052	1.869592	0.351268	0.172536	98606.965374	476.742959
341.648843	165.438140	0.697672	2.962966	2.908626	198.044449	67.419650	1.894144	1.398426	0.134171	104503.388124	647.465935
138.600809	52.410952	1.851555	2.511010	2.889113	206.029924	181.420005	2.165641	1.808888	1.997752	7557.399800	123.810965
110.038387	71.392262	2.086310	1.249150	1.838400	166.076660	84.621883	1.469381	2.476425	2.281694	31276.711159	168.797936
150.969629	95.287969	1.888104	2.749899	1.752940	236.418657	91.120485	2.738401	1.028171	0.706391	76836.828873	344.281943
212.960188	80.589147	0.280249	2.763585	2.542069	74.942231	64.802842	0.151994	1.719800	1.254196	8.408125	69.733606
489.471432	430.303736	2.417539	1.974695	1.561287	232.263687	140.048290	2.033034	2.121538	2.855501	144783.722265	535.803395
256.887375	209.590343	1.578591	2.516980	1.918081	160.308733	81.800998	0.734065	1.337697	1.007672	8242.299091	86.958886
159.497363	67.340402	0.475082	1.547577	1.252337	179.245487	64.636728	2.436461	2.910687	0.582714	120213.518825	231.311142
218.414782	61.620861	2.286700	2.172116	1.594001	158.278575	68.269566	0.856825	2.206656	1.960793	13385.675498	196.897238
165.621267	93.294956	1.030227	0.707704	1.841566	225.208612	118.924793	2.728133	1.944472	1.080620	129652.693381	186.012249
173.093641	66.947911	1.259154	2.966542	2.597721	132.960927	48.820828	0.789603	1.436653	2.796078	5339.773834	163.318253
156.549540	73.181941	2.628004	1.434466	1.881826	147.464434	115.663783	1.420676	2.180757	0.747860	12938.624256	102.358827
148.393165	142.683286	2.433575	2.026026	2.376145	170.886869	111.822515	2.470060	1.108289	2.334623	40519.826753	167.133342
254.191560	241.770065	0.827375	2.572958	2.403448	385.937798	204.774908	3.000236	2.705899	0.508695	334506.643297	465.112477
173.220525	85.745297	0.454534	2.660819	2.556767	216.258289	41.789061	2.243139	0.157295	0.997619	80871.697977	264.966749
208.477508	159.235642	2.109343	2.753226	2.791229	320.881153	122.927331	0.369836	1.683402	0.419614	4209.262015	173.552816
176.587065	85.082669	2.466253	3.059440	2.888715	251.728021	41.587363	2.116067	1.204584	2.143998	216802.416860	638.440510
225.668014	18.640153	2.575256	2.729385	3.070330	107.320865	46.369444	2.222031	0.061396	1.360396	21188.891529	222.851631
175.972017	76.021953	2.812089	2.345682	1.728109	123.594124	35.335821	2.290479	0.190128	2.934556	117047.225250	397.609501
255.383159	149.861319	2.170871	1.013150	1.316159	198.396993	79.974408	2.658511	1.300127	1.098820	64662.573534	167.483603
202.383955	75.967195	1.973476	2.838336	1.864057	143.243399	92.348429	2.660889	2.251289	2.458209	76643.309206	371.870154
341.614733	272.188172	0.634882	2.157416	2.602563	209.810468	23.590619	2.853354	0.976291	1.156842	205833.879569	381.792799
291.385946	156.868074	1.271324	2.761940	3.062352	227.990988	51.288756	2.500171	1.472592	0.397756	233516.457811	372.382875
190.331298	79.976707	2.455881	1.944628	2.656399	126.618056	97.533191	0.089502	1.440896	2.974701	43.240516	231.525495
138.754931	25.080636	0.630092	3.016355	2.551680	84.141730	21.100179	1.874090	0.490618	0.595018	12009.463393	179.024682
422.833761	278.515385	2.712401	2.725348	2.995266	325.851299	208.416434	0.215074	0.971669	2.536720	1716.297444	362.855239
179.864219	85.813891	2.952665	0.868001	1.750948	118.119903	25.264364	2.385021	0.456532	1.443992	58360.755507	131.493917
172.391741	78.520954	1.954717	2.968958	2.326303	151.789667	76.224984	2.440726	0.788281	0.313238	22213.863123	160.298372
326.034738	101.531650	2.100105	1.442249	2.219043	277.634397	55.213762	2.412509	3.042970	1.739893	178557.538560	619.873779
196.171302	107.079314	1.134339	2.881451	2.742130	125.724455	39.276852	1.087872	2.502389	2.420879	16561.585412	383.304019
483.716502	87.062276	0.872341	1.997635	1.715078	261.414717	71.914234	0.416599	2.830064	2.193941	3639.042757	169.969548
218.516780	50.755964	3.015787	0.478056	0.589233	84.181305	38.039477	2.241404	2.271411	2.230482	45451.329583	298.652917
373.100349	274.520753	0.259723	2.757417	2.575866	133.266457	59.477818	1.065452	2.634892	3.059399	6865.738037	198.842826
377.048803	119.502880	2.790674	0.877528	0.340762	673.370151	378.457727	2.298924	2.442847	2.069745	90299.111006	411.166638
191.927919	73.215276	0.622305	1.885955	0.770168	139.596174	37.260239	3.046052	1.731487	0.678632	150544.511834	220.703436
158.333265	67.296362	2.507707	2.711639	2.743485	157.461101	78.853555	0.435200	1.209027	2.975643	2002.037548	310.996007
179.700979	56.545742	2.126998	2.929284	2.284077	146.123971	90.450551	2.064861	1.206235	0.326662	18315.481326	191.332753
170.562714	85.832492	1.275247	1.777352	2.221725	95.201146	43.835958	2.889477	2.063769	2.220514	101587.613283	292.649367
606.108930	499.064601	3.068193	0.966818	1.864781	242.486236	65.351840	2.856043	1.151014	2.343170	192833.275299	335.000426
307.967941	165.920009	1.925179	2.710180	1.829419	257.187513	114.738923	3.089612	1.828828	2.043952	85044.228898	273.311100
144.479347	77.108215	2.340947	2.434757	3.139453	188.826441	152.933795	0.251210	0.548290	2.831723	598.851068	170.656173
102.320325	28.983715	2.546132	2.801243	2.418742	104.473347	40.083247	1.750267	1.620980	0.961881	41065.498957	266.956263
152.468657	73.052813	0.953144	1.206471	1.197120	149.099243	25.490790	2.567822	2.099256	2.335407	88414.098565	135.949369
223.198535	181.769038	3.030805	2.781511	1.968044	149.655941	67.627378	0.427926	0.993819	2.562323	6536.898601	304.411092
395.432246	334.129765	1.398721	0.295613	0.040774	307.685250	118.207992	2.880199	2.965332	0.577066	83018.137231	67.600554
167.159475	23.354040	3.109331	1.533186	0.907043	88.781729	37.529503	2.538768	0.076424	1.197236	26664.719181	202.219915
214.445141	18.314248	2.797504	0.337060	0.867549	76.165371	18.700512	0.209648	1.734593	3.096945	187.103092	230.890371
338.115156	275.048154	1.636637	1.620997	2.673370	399.224328	90.042336	2.896039	0.832944	0.853095	63253.820882	216.269990
104.573659	58.374219	2.562592	2.467468	2.915352	218.971618	74.176089	1.903137	2.496763	1.541233	189147.395310	602.099268
554.016556	340.415473	0.937665	2.204494	2.771068	211.863011	43.085303	2.514655	2.198360	2.590864	110775.253349	269.168436
175.535174	141.837775	1.460547	2.773619	2.628372	116.722366	33.132798	2.284829	0.600497	1.279369	63501.795663	433.358317
160.175111	79.170574	3.117479	0.618471	2.132955	94.389389	57.477501	2.554740	1.555116	2.420718	9140.749311	110.148765
294.910103	219.005983	1.981279	2.935206	2.769911	221.777779	60.867667	2.934371	0.722031	0.658178	195175.310362	608.473841
263.113204	219.030596	2.956772	0.848289	1.716272	448.889549	299.855324	2.239351	0.348661	0.508140	53964.919943	159.394863
314.891431	163.898814	3.092497	1.338908	1.310775	99.085036	43.052474	2.697761	0.738455	2.225172	146463.337722	408.448108
140.757479	69.124844	0.941413	2.120365	2.980119	96.859781	13.958311	2.947061	2.069419	2.745705	323424.499472	420.975265
164.347641	81.930719	2.367552	3.097093	2.667258	231.904779	123.078598	0.548578	1.809099	1.521412	2983.698585	535.899212
137.981092	65.073324	1.096375	2.795928	2.461717	164.320455	28.508213	1.803855	1.304958	0.120473	21378.298337	79.194363
231.588620	157.123166	0.619806	2.395497	2.283004	155.432349	50.510917	3.141358	1.343893	1.075622	99026.843859	197.855894
269.881077	158.355153	1.155591	1.374431	2.836012	130.809637	28.164263	2.711939	0.478828	2.712026	98368.360528	231.445494
244.945136	87.633843	0.109890	1.488131	2.354374	152.301240	29.833484	1.891857	3.007483	3.051359	103600.684066	249.113153
